RequestID, FirstFitFragments, BestFitFragments, FirstFitNodesTraversed, BestFitNodesTraversed
896, 1, 4, 3119, 6013
897, 1, 4, 3119, 6013
898, 1, 4, 3119, 6013
899, 1, 4, 3119, 6013
900, 1, 4, 3119, 6013
901, 1, 4, 3119, 6013
902, 2, 5, 3147, 6043
903, 2, 5, 3147, 6043
904, 2, 5, 3147, 6043
905, 2, 5, 3147, 6043
906, 2, 5, 3147, 6043
907, 2, 5, 3147, 6043
908, 2, 5, 3147, 6043
909, 2, 5, 3154, 6074
910, 2, 4, 3154, 6074
911, 2, 5, 3154, 6103
912, 2, 4, 3154, 6103
913, 2, 4, 3154, 6103
914, 2, 4, 3154, 6103
915, 2, 4, 3154, 6103
916, 2, 4, 3159, 6103
917, 2, 4, 3159, 6103
918, 2, 4, 3159, 6132
919, 2, 4, 3161, 6161
920, 2, 4, 3161, 6161
921, 1, 4, 3161, 6161
922, 2, 4, 3182, 6191
923, 2, 4, 3182, 6191
924, 2, 4, 3182, 6191
925, 2, 5, 3182, 6221
926, 2, 5, 3182, 6221
927, 2, 5, 3182, 6221
928, 2, 5, 3182, 6221
929, 2, 5, 3182, 6221
930, 2, 5, 3182, 6221
931, 2, 5, 3182, 6221
932, 2, 4, 3182, 6221
933, 2, 4, 3182, 6221
934, 2, 5, 3182, 6251
935, 2, 5, 3182, 6251
936, 2, 5, 3182, 6251
937, 2, 5, 3191, 6251
938, 2, 5, 3191, 6251
939, 2, 5, 3191, 6251
940, 2, 5, 3201, 6251
941, 2, 5, 3201, 6282
942, 2, 4, 3201, 6282
943, 2, 4, 3201, 6282
944, 2, 5, 3219, 6312
945, 2, 5, 3219, 6312
946, 1, 5, 3219, 6312
947, 1, 5, 3219, 6312
948, 1, 5, 3219, 6312
949, 1, 5, 3245, 6312
950, 1, 6, 3245, 6343
951, 1, 6, 3245, 6343
952, 1, 6, 3245, 6343
953, 1, 6, 3245, 6343
954, 1, 6, 3245, 6343
955, 1, 6, 3245, 6343
956, 1, 5, 3245, 6343
957, 1, 5, 3245, 6374
958, 1, 5, 3245, 6406
959, 1, 5, 3245, 6406
960, 1, 5, 3245, 6406
961, 1, 5, 3245, 6406
962, 1, 5, 3245, 6406
963, 1, 5, 3245, 6406
964, 1, 5, 3245, 6406
965, 1, 5, 3245, 6406
966, 1, 5, 3245, 6406
967, 1, 5, 3245, 6406
968, 1, 5, 3245, 6406
969, 1, 5, 3260, 6406
970, 1, 5, 3260, 6406
971, 1, 5, 3260, 6406
972, 1, 5, 3260, 6406
973, 2, 5, 3276, 6406
974, 2, 5, 3276, 6406
975, 2, 5, 3276, 6406
976, 2, 5, 3276, 6406
977, 2, 5, 3279, 6438
978, 2, 5, 3304, 6438
979, 2, 5, 3304, 6438
980, 2, 5, 3304, 6438
981, 2, 4, 3304, 6438
982, 2, 4, 3304, 6438
983, 2, 4, 3304, 6438
984, 2, 4, 3304, 6438
985, 2, 4, 3304, 6469
986, 2, 4, 3304, 6469
987, 2, 4, 3304, 6469
988, 2, 4, 3304, 6469
989, 2, 4, 3304, 6469
990, 2, 4, 3308, 6500
991, 2, 4, 3308, 6500
992, 2, 4, 3308, 6500
993, 2, 4, 3308, 6500
994, 2, 4, 3313, 6532
995, 1, 4, 3313, 6532
996, 1, 4, 3333, 6532
997, 1, 4, 3333, 6532
998, 1, 4, 3333, 6532
999, 1, 4, 3333, 6532
1000, 1, 4, 3333, 6532
1001, 1, 4, 3333, 6532
1002, 1, 4, 3333, 6532
1003, 1, 3, 3333, 6532
1004, 1, 3, 3349, 6563
1005, 1, 3, 3349, 6563
1006, 1, 3, 3349, 6563
1007, 1, 3, 3349, 6563
1008, 1, 3, 3349, 6563
1009, 0, 3, 3349, 6563
1010, 0, 3, 3349, 6563
1011, 0, 3, 3349, 6563
1012, 0, 3, 3349, 6563
1013, 0, 3, 3349, 6563
1014, 0, 3, 3349, 6563
1015, 0, 3, 3355, 6594
1016, 0, 3, 3362, 6626
1017, 0, 3, 3384, 6626
1018, 0, 3, 3398, 6626
1019, 0, 3, 3398, 6626
1020, 0, 3, 3398, 6626
1021, 0, 3, 3398, 6626
1022, 0, 3, 3398, 6626
1023, 0, 3, 3398, 6626
1024, 0, 3, 3398, 6626
1025, 0, 3, 3398, 6626
1026, 0, 4, 3398, 6657
1027, 0, 4, 3398, 6657
1028, 0, 4, 3398, 6657
1029, 0, 4, 3398, 6657
1030, 0, 4, 3398, 6657
1031, 0, 4, 3398, 6657
1032, 0, 4, 3398, 6657
1033, 0, 4, 3398, 6657
1034, 0, 4, 3398, 6657
1035, 0, 4, 3398, 6657
1036, 0, 4, 3398, 6657
1037, 0, 4, 3398, 6657
1038, 0, 4, 3398, 6657
1039, 0, 4, 3398, 6657
1040, 0, 3, 3398, 6657
1041, 0, 4, 3418, 6688
1042, 0, 4, 3418, 6688
1043, 0, 4, 3418, 6688
1044, 0, 4, 3418, 6688
1045, 0, 4, 3418, 6688
1046, 0, 4, 3446, 6688
1047, 0, 4, 3446, 6688
1048, 0, 4, 3446, 6688
1049, 0, 4, 3446, 6688
1050, 0, 4, 3446, 6688
1051, 0, 3, 3446, 6688
1052, 0, 3, 3446, 6688
1053, 0, 2, 3446, 6688
1054, 0, 2, 3446, 6688
1055, 0, 1, 3446, 6688
1056, 0, 1, 3446, 6688
1057, 0, 1, 3446, 6688
1058, 0, 1, 3451, 6717
1059, 0, 1, 3451, 6717
1060, 0, 1, 3467, 6746
1061, 0, 1, 3467, 6746
1062, 0, 1, 3467, 6775
1063, 0, 1, 3467, 6775
1064, 0, 2, 3467, 6804
1065, 0, 2, 3473, 6834
1066, 0, 2, 3473, 6834
1067, 0, 2, 3473, 6834
1068, 0, 2, 3473, 6834
1069, 0, 2, 3473, 6834
1070, 0, 2, 3473, 6834
1071, 0, 2, 3473, 6834
1072, 0, 2, 3473, 6834
1073, 0, 2, 3473, 6834
1074, 0, 2, 3473, 6834
1075, 0, 2, 3473, 6834
1076, 1, 3, 3494, 6863
1077, 1, 3, 3494, 6863
1078, 0, 2, 3494, 6863
1079, 0, 2, 3494, 6863
1080, 0, 2, 3494, 6863
1081, 0, 1, 3494, 6863
1082, 1, 1, 3514, 6890
1083, 1, 1, 3514, 6890
1084, 1, 1, 3514, 6890
1085, 1, 1, 3514, 6890
1086, 1, 2, 3514, 6918
1087, 1, 2, 3514, 6918
1088, 1, 2, 3514, 6918
1089, 1, 3, 3514, 6947
1090, 1, 2, 3514, 6947
1091, 1, 3, 3514, 6976
1092, 1, 3, 3514, 6976
1093, 1, 3, 3514, 6976
1094, 1, 3, 3514, 6976
1095, 1, 3, 3514, 6976
1096, 1, 3, 3514, 6976
1097, 1, 3, 3514, 6976
1098, 1, 3, 3514, 6976
1099, 2, 3, 3533, 6976
1100, 2, 3, 3533, 6976
1101, 2, 3, 3533, 6976
1102, 2, 3, 3533, 6976
1103, 3, 3, 3537, 6976
1104, 3, 3, 3537, 6976
1105, 3, 3, 3537, 6976
1106, 4, 3, 3538, 7006
1107, 4, 3, 3538, 7006
1108, 4, 3, 3538, 7006
1109, 4, 3, 3538, 7006
1110, 4, 3, 3538, 7006
1111, 4, 3, 3538, 7006
1112, 4, 3, 3547, 7036
1113, 4, 3, 3547, 7036
1114, 4, 3, 3559, 7066
1115, 4, 2, 3559, 7066
1116, 4, 2, 3559, 7066
1117, 4, 2, 3559, 7066
1118, 4, 3, 3577, 7095
1119, 4, 3, 3602, 7125
1120, 4, 3, 3602, 7125
1121, 4, 3, 3602, 7125
1122, 5, 4, 3632, 7155
1123, 5, 4, 3632, 7155
1124, 5, 5, 3632, 7186
1125, 5, 5, 3632, 7186
1126, 5, 5, 3632, 7186
1127, 5, 5, 3632, 7186
1128, 5, 5, 3632, 7186
1129, 5, 5, 3632, 7186
1130, 5, 5, 3632, 7186
1131, 4, 4, 3632, 7186
1132, 4, 4, 3632, 7186
1133, 4, 4, 3632, 7186
1134, 4, 4, 3632, 7186
1135, 4, 4, 3632, 7186
1136, 4, 4, 3632, 7186
1137, 3, 4, 3632, 7186
1138, 3, 4, 3632, 7186
1139, 3, 4, 3632, 7186
1140, 3, 4, 3632, 7186
1141, 3, 4, 3632, 7186
1142, 3, 4, 3632, 7186
1143, 3, 4, 3636, 7186
1144, 3, 4, 3664, 7186
1145, 3, 4, 3664, 7186
1146, 3, 4, 3664, 7186
1147, 3, 4, 3664, 7186
1148, 3, 4, 3664, 7186
1149, 3, 4, 3664, 7186
1150, 3, 4, 3664, 7186
1151, 3, 3, 3664, 7186
1152, 3, 3, 3664, 7186
1153, 3, 3, 3664, 7186
1154, 3, 3, 3664, 7186
1155, 3, 3, 3664, 7186
1156, 4, 3, 3668, 7186
1157, 4, 3, 3668, 7186
1158, 4, 3, 3693, 7216
1159, 4, 3, 3693, 7216
1160, 4, 3, 3693, 7216
1161, 4, 4, 3693, 7246
1162, 4, 4, 3693, 7246
1163, 5, 4, 3703, 7246
1164, 4, 4, 3703, 7246
1165, 4, 4, 3713, 7277
1166, 4, 4, 3713, 7277
1167, 3, 4, 3713, 7277
1168, 3, 4, 3723, 7277
1169, 3, 4, 3724, 7277
1170, 3, 4, 3724, 7277
1171, 3, 4, 3724, 7277
1172, 3, 4, 3724, 7277
1173, 3, 4, 3724, 7277
1174, 3, 4, 3724, 7277
1175, 2, 3, 3724, 7277
1176, 2, 3, 3724, 7277
1177, 2, 3, 3724, 7277
1178, 2, 3, 3724, 7306
1179, 2, 3, 3724, 7306
1180, 2, 4, 3728, 7335
1181, 2, 3, 3728, 7335
1182, 2, 3, 3728, 7335
1183, 2, 2, 3728, 7335
1184, 2, 3, 3728, 7363
1185, 2, 3, 3728, 7363
1186, 2, 3, 3728, 7363
1187, 2, 3, 3728, 7363
1188, 2, 3, 3728, 7363
1189, 2, 3, 3728, 7363
1190, 2, 4, 3728, 7390
1191, 2, 4, 3728, 7418
1192, 2, 4, 3728, 7418
1193, 2, 4, 3728, 7418
1194, 2, 4, 3742, 7446
1195, 2, 4, 3742, 7446
1196, 2, 4, 3742, 7446
1197, 2, 4, 3742, 7446
1198, 2, 4, 3742, 7474
1199, 2, 4, 3742, 7474
1200, 2, 4, 3742, 7474
1201, 2, 4, 3742, 7474
1202, 2, 4, 3742, 7474
1203, 2, 4, 3751, 7502
1204, 2, 4, 3751, 7502
1205, 2, 5, 3751, 7530
1206, 2, 5, 3751, 7530
1207, 2, 5, 3751, 7530
1208, 2, 5, 3751, 7530
1209, 2, 5, 3751, 7530
1210, 2, 5, 3751, 7530
1211, 2, 5, 3751, 7530
1212, 2, 5, 3753, 7530
1213, 2, 5, 3762, 7530
1214, 2, 5, 3762, 7530
1215, 2, 5, 3762, 7530
1216, 2, 5, 3762, 7530
1217, 2, 5, 3763, 7558
1218, 2, 5, 3763, 7558
1219, 2, 5, 3763, 7558
1220, 1, 5, 3763, 7558
1221, 1, 5, 3763, 7558
1222, 1, 5, 3763, 7558
1223, 1, 5, 3763, 7558
1224, 1, 5, 3763, 7558
1225, 1, 5, 3763, 7558
1226, 1, 5, 3763, 7558
1227, 1, 5, 3763, 7558
1228, 1, 5, 3763, 7558
1229, 1, 5, 3766, 7586
1230, 1, 5, 3766, 7586
1231, 1, 5, 3766, 7586
1232, 1, 4, 3766, 7586
1233, 2, 4, 3786, 7613
1234, 2, 4, 3786, 7613
1235, 2, 4, 3786, 7613
1236, 2, 4, 3786, 7613
1237, 2, 5, 3796, 7640
1238, 2, 5, 3796, 7640
1239, 2, 5, 3796, 7640
1240, 3, 6, 3806, 7668
1241, 4, 6, 3812, 7668
1242, 4, 6, 3812, 7668
1243, 4, 6, 3812, 7668
1244, 4, 6, 3812, 7668
1245, 5, 6, 3826, 7697
1246, 5, 6, 3826, 7697
1247, 5, 6, 3852, 7726
1248, 5, 6, 3852, 7726
1249, 5, 6, 3852, 7726
1250, 5, 6, 3852, 7726
1251, 5, 6, 3852, 7726
1252, 5, 6, 3852, 7726
1253, 5, 6, 3852, 7726
1254, 5, 6, 3852, 7726
1255, 5, 6, 3852, 7726
1256, 5, 6, 3852, 7726
1257, 5, 6, 3852, 7726
1258, 5, 6, 3852, 7726
1259, 5, 4, 3852, 7726
1260, 5, 4, 3852, 7726
1261, 5, 4, 3852, 7753
1262, 5, 4, 3852, 7753
1263, 5, 3, 3852, 7753
1264, 4, 3, 3852, 7753
1265, 4, 3, 3852, 7753
1266, 5, 4, 3858, 7779
1267, 5, 4, 3861, 7806
1268, 5, 4, 3861, 7806
1269, 5, 4, 3861, 7806
1270, 5, 4, 3861, 7806
1271, 5, 4, 3878, 7806
1272, 5, 4, 3878, 7806
1273, 4, 4, 3878, 7806
1274, 5, 4, 3896, 7806
1275, 5, 4, 3896, 7806
1276, 5, 4, 3896, 7806
1277, 5, 4, 3896, 7806
1278, 5, 4, 3896, 7806
1279, 5, 4, 3896, 7806
1280, 5, 4, 3896, 7806
1281, 5, 4, 3896, 7806
1282, 5, 3, 3896, 7806
1283, 5, 3, 3922, 7832
1284, 5, 3, 3922, 7832
1285, 5, 3, 3932, 7859
1286, 5, 3, 3932, 7859
1287, 5, 3, 3932, 7859
1288, 5, 3, 3932, 7859
1289, 5, 3, 3932, 7883
1290, 5, 3, 3932, 7908
1291, 5, 3, 3932, 7908
1292, 5, 3, 3932, 7908
1293, 5, 3, 3933, 7934
1294, 5, 3, 3933, 7934
1295, 5, 3, 3933, 7934
1296, 6, 3, 3960, 7960
1297, 6, 3, 3960, 7960
1298, 6, 2, 3960, 7960
1299, 6, 2, 3960, 7960
1300, 6, 3, 3963, 7985
1301, 6, 3, 3963, 7985
1302, 6, 3, 3963, 7985
1303, 6, 3, 3963, 7985
1304, 6, 3, 3963, 7985
1305, 6, 3, 3963, 7985
1306, 6, 3, 3963, 7985
1307, 6, 3, 3963, 7985
1308, 6, 3, 3963, 7985
1309, 6, 3, 3963, 7985
1310, 6, 3, 3963, 7985
1311, 6, 3, 3963, 7985
1312, 6, 3, 3963, 7985
1313, 6, 3, 3963, 7985
1314, 6, 3, 3963, 7985
1315, 6, 2, 3963, 7985
1316, 6, 2, 3963, 7985
1317, 7, 3, 3964, 8010
1318, 7, 4, 3968, 8036
1319, 7, 4, 3968, 8036
1320, 7, 5, 3973, 8063
1321, 7, 5, 3973, 8063
1322, 7, 5, 3973, 8063
1323, 7, 5, 3973, 8063
1324, 7, 5, 3973, 8063
1325, 6, 4, 3973, 8063
1326, 6, 4, 3973, 8063
1327, 6, 4, 3973, 8063
1328, 6, 4, 3973, 8063
1329, 6, 4, 3973, 8063
1330, 6, 4, 3973, 8063
1331, 6, 4, 3973, 8063
1332, 6, 4, 3973, 8063
1333, 6, 4, 3974, 8090
1334, 6, 4, 3974, 8090
1335, 6, 4, 3974, 8090
1336, 6, 4, 3976, 8115
1337, 6, 5, 3979, 8140
1338, 7, 5, 3997, 8166
1339, 7, 5, 3997, 8166
1340, 8, 5, 4025, 8193
1341, 8, 5, 4025, 8193
1342, 6, 5, 4025, 8193
1343, 6, 5, 4054, 8193
1344, 6, 5, 4054, 8193
1345, 6, 6, 4060, 8221
1346, 6, 6, 4060, 8221
1347, 4, 6, 4060, 8221
1348, 5, 7, 4079, 8250
1349, 6, 7, 4090, 8250
1350, 6, 7, 4090, 8250
1351, 6, 7, 4090, 8250
1352, 6, 7, 4090, 8250
1353, 6, 7, 4090, 8250
1354, 6, 7, 4090, 8250
1355, 6, 7, 4090, 8250
1356, 6, 7, 4090, 8250
1357, 6, 7, 4090, 8250
1358, 6, 7, 4090, 8250
1359, 6, 7, 4090, 8250
1360, 6, 7, 4090, 8250
1361, 6, 7, 4090, 8250
1362, 6, 7, 4090, 8250
1363, 5, 6, 4090, 8250
1364, 5, 6, 4090, 8250
1365, 6, 6, 4098, 8279
1366, 6, 6, 4098, 8279
1367, 6, 6, 4098, 8279
1368, 6, 6, 4098, 8279
1369, 6, 6, 4098, 8279
1370, 6, 6, 4098, 8279
1371, 6, 6, 4098, 8279
1372, 6, 6, 4098, 8279
1373, 5, 6, 4098, 8279
1374, 5, 6, 4098, 8279
1375, 5, 6, 4098, 8279
1376, 6, 7, 4115, 8308
1377, 6, 7, 4115, 8308
1378, 5, 7, 4115, 8308
1379, 5, 7, 4115, 8308
1380, 5, 7, 4117, 8338
1381, 5, 7, 4117, 8338
1382, 5, 7, 4117, 8338
1383, 5, 7, 4140, 8338
1384, 5, 8, 4140, 8368
1385, 5, 8, 4140, 8368
1386, 5, 8, 4140, 8368
1387, 5, 8, 4140, 8368
1388, 5, 8, 4140, 8368
1389, 5, 8, 4140, 8368
1390, 5, 8, 4140, 8368
1391, 5, 8, 4140, 8368
1392, 4, 8, 4140, 8368
1393, 5, 8, 4154, 8368
1394, 5, 8, 4154, 8368
1395, 5, 8, 4154, 8368
1396, 5, 8, 4154, 8368
1397, 5, 8, 4154, 8368
1398, 5, 8, 4154, 8368
1399, 5, 8, 4154, 8368
1400, 5, 8, 4154, 8368
1401, 5, 8, 4154, 8368
1402, 5, 8, 4154, 8368
1403, 5, 8, 4154, 8368
1404, 5, 8, 4154, 8368
1405, 5, 8, 4154, 8368
1406, 5, 8, 4154, 8368
1407, 5, 8, 4154, 8368
1408, 5, 8, 4154, 8368
1409, 5, 8, 4154, 8368
1410, 5, 8, 4154, 8368
1411, 5, 8, 4154, 8368
1412, 5, 8, 4179, 8399
1413, 5, 8, 4179, 8399
1414, 5, 8, 4179, 8399
1415, 5, 8, 4179, 8399
1416, 5, 8, 4179, 8399
1417, 5, 8, 4179, 8399
1418, 5, 8, 4179, 8399
1419, 5, 8, 4179, 8399
1420, 5, 8, 4179, 8399
1421, 5, 8, 4179, 8399
1422, 5, 8, 4179, 8399
1423, 5, 8, 4179, 8399
1424, 5, 8, 4179, 8399
1425, 5, 8, 4179, 8399
1426, 5, 8, 4179, 8399
1427, 4, 8, 4179, 8399
1428, 4, 8, 4179, 8399
1429, 4, 8, 4179, 8399
1430, 4, 8, 4190, 8399
1431, 4, 8, 4190, 8399
1432, 4, 8, 4190, 8399
1433, 4, 8, 4190, 8399
1434, 4, 8, 4190, 8399
1435, 4, 8, 4190, 8399
1436, 4, 8, 4190, 8399
1437, 4, 8, 4190, 8399
1438, 4, 8, 4190, 8399
1439, 4, 8, 4190, 8399
1440, 4, 8, 4190, 8399
1441, 4, 8, 4190, 8399
1442, 4, 8, 4190, 8399
1443, 4, 8, 4190, 8399
1444, 4, 8, 4190, 8399
1445, 4, 8, 4190, 8399
1446, 4, 8, 4190, 8399
1447, 4, 8, 4212, 8399
1448, 4, 8, 4212, 8399
1449, 4, 8, 4212, 8399
1450, 4, 8, 4212, 8399
1451, 4, 8, 4212, 8399
1452, 4, 8, 4212, 8399
1453, 4, 8, 4212, 8399
1454, 4, 8, 4235, 8430
1455, 4, 8, 4235, 8430
1456, 4, 8, 4235, 8430
1457, 4, 8, 4235, 8430
1458, 4, 8, 4235, 8430
1459, 4, 8, 4235, 8430
1460, 4, 8, 4235, 8430
1461, 4, 8, 4235, 8430
1462, 4, 8, 4235, 8430
1463, 4, 8, 4261, 8430
1464, 4, 8, 4261, 8430
1465, 4, 6, 4261, 8430
1466, 3, 5, 4261, 8430
1467, 4, 6, 4281, 8458
1468, 4, 6, 4281, 8458
1469, 4, 6, 4281, 8487
1470, 4, 6, 4281, 8487
1471, 4, 6, 4281, 8487
1472, 4, 4, 4281, 8487
1473, 4, 4, 4281, 8487
1474, 4, 4, 4281, 8487
1475, 4, 4, 4281, 8487
1476, 4, 4, 4281, 8487
1477, 4, 4, 4285, 8515
1478, 4, 4, 4285, 8515
1479, 4, 4, 4290, 8543
1480, 4, 4, 4290, 8543
1481, 4, 4, 4290, 8543
1482, 4, 4, 4290, 8543
1483, 4, 4, 4290, 8571
1484, 4, 4, 4290, 8571
1485, 4, 4, 4290, 8571
1486, 3, 4, 4290, 8571
1487, 2, 4, 4290, 8571
1488, 2, 4, 4290, 8571
1489, 2, 4, 4290, 8571
1490, 2, 4, 4290, 8571
1491, 3, 4, 4299, 8571
1492, 3, 4, 4299, 8571
1493, 4, 5, 4301, 8599
1494, 4, 5, 4301, 8599
1495, 3, 5, 4301, 8599
1496, 3, 5, 4304, 8628
1497, 3, 5, 4304, 8628
1498, 3, 5, 4304, 8628
1499, 3, 5, 4304, 8628
1500, 3, 5, 4304, 8628
1501, 3, 5, 4304, 8628
1502, 3, 5, 4304, 8628
1503, 3, 5, 4304, 8628
1504, 3, 5, 4304, 8628
1505, 3, 5, 4304, 8628
1506, 3, 5, 4304, 8628
1507, 3, 5, 4304, 8628
1508, 3, 5, 4304, 8628
1509, 3, 5, 4304, 8628
1510, 2, 5, 4304, 8628
1511, 2, 5, 4304, 8628
1512, 2, 5, 4304, 8628
1513, 2, 4, 4304, 8628
1514, 2, 4, 4304, 8628
1515, 2, 4, 4304, 8628
1516, 2, 4, 4304, 8628
1517, 2, 3, 4304, 8628
1518, 2, 3, 4322, 8654
1519, 2, 3, 4322, 8654
1520, 2, 3, 4322, 8654
1521, 2, 3, 4322, 8654
1522, 2, 3, 4322, 8654
1523, 2, 3, 4341, 8680
1524, 2, 3, 4341, 8707
1525, 2, 3, 4341, 8707
1526, 3, 3, 4345, 8735
1527, 3, 3, 4345, 8735
1528, 3, 3, 4345, 8735
1529, 3, 3, 4345, 8735
1530, 4, 4, 4362, 8763
1531, 4, 4, 4384, 8792
1532, 4, 4, 4384, 8792
1533, 4, 4, 4384, 8792
1534, 4, 3, 4384, 8792
1535, 4, 4, 4384, 8820
1536, 4, 4, 4384, 8820
1537, 4, 4, 4384, 8820
1538, 4, 4, 4384, 8820
1539, 4, 4, 4384, 8820
1540, 4, 4, 4384, 8820
1541, 4, 4, 4384, 8820
1542, 4, 4, 4384, 8820
1543, 4, 4, 4384, 8820
1544, 4, 4, 4384, 8820
1545, 3, 4, 4384, 8820
1546, 3, 4, 4384, 8820
1547, 3, 4, 4384, 8820
1548, 3, 4, 4384, 8820
1549, 3, 4, 4384, 8820
1550, 3, 3, 4384, 8820
1551, 2, 3, 4384, 8820
1552, 2, 3, 4384, 8820
1553, 2, 3, 4393, 8820
1554, 2, 3, 4394, 8848
1555, 2, 3, 4398, 8876
1556, 3, 4, 4409, 8904
1557, 3, 4, 4409, 8904
1558, 3, 4, 4409, 8904
1559, 3, 4, 4409, 8904
1560, 3, 4, 4409, 8904
1561, 2, 3, 4409, 8904
1562, 3, 3, 4426, 8932
1563, 3, 3, 4426, 8932
1564, 3, 3, 4426, 8932
1565, 3, 3, 4426, 8932
1566, 2, 2, 4426, 8932
1567, 2, 2, 4426, 8932
1568, 2, 2, 4426, 8932
1569, 2, 2, 4437, 8958
1570, 2, 2, 4437, 8958
1571, 2, 2, 4437, 8958
1572, 2, 2, 4437, 8958
1573, 2, 2, 4437, 8958
1574, 3, 2, 4441, 8984
1575, 3, 2, 4441, 8984
1576, 4, 2, 4442, 9011
1577, 4, 2, 4442, 9011
1578, 3, 2, 4442, 9011
1579, 3, 2, 4442, 9011
1580, 2, 2, 4442, 9011
1581, 2, 2, 4442, 9011
1582, 3, 2, 4448, 9011
1583, 3, 2, 4448, 9011
1584, 3, 2, 4448, 9011
1585, 4, 2, 4449, 9038
1586, 4, 2, 4449, 9038
1587, 4, 2, 4449, 9038
1588, 4, 2, 4449, 9038
1589, 4, 1, 4449, 9038
1590, 4, 1, 4449, 9063
1591, 3, 1, 4449, 9063
1592, 3, 1, 4449, 9063
1593, 3, 1, 4449, 9063
1594, 4, 2, 4451, 9088
1595, 4, 2, 4451, 9088
1596, 4, 2, 4451, 9088
1597, 4, 2, 4451, 9113
1598, 4, 2, 4451, 9113
1599, 4, 2, 4476, 9139
1600, 4, 2, 4476, 9139
1601, 4, 2, 4476, 9139
1602, 4, 2, 4476, 9139
1603, 4, 2, 4476, 9139
1604, 4, 2, 4476, 9139
1605, 4, 2, 4502, 9164
1606, 4, 2, 4502, 9164
1607, 5, 3, 4522, 9190
1608, 5, 2, 4522, 9190
1609, 5, 2, 4522, 9190
1610, 5, 2, 4550, 9216
1611, 5, 2, 4550, 9216
1612, 5, 2, 4550, 9216
1613, 5, 2, 4550, 9216
1614, 5, 2, 4550, 9216
1615, 5, 2, 4550, 9216
1616, 5, 2, 4550, 9241
1617, 5, 2, 4561, 9267
1618, 4, 2, 4561, 9267
1619, 4, 2, 4561, 9267
1620, 4, 2, 4561, 9267
1621, 4, 2, 4561, 9267
1622, 4, 2, 4561, 9267
1623, 5, 2, 4580, 9292
1624, 5, 2, 4580, 9292
1625, 6, 2, 4594, 9317
1626, 5, 2, 4594, 9317
1627, 5, 2, 4594, 9317
1628, 6, 2, 4614, 9342
1629, 6, 2, 4614, 9342
1630, 6, 2, 4614, 9342
1631, 7, 3, 4615, 9366
1632, 7, 3, 4615, 9366
1633, 7, 3, 4615, 9366
1634, 7, 3, 4639, 9391
1635, 7, 3, 4664, 9417
1636, 7, 3, 4664, 9417
1637, 7, 3, 4690, 9417
1638, 6, 3, 4690, 9417
1639, 6, 3, 4690, 9417
1640, 6, 3, 4690, 9417
1641, 6, 3, 4690, 9417
1642, 6, 3, 4690, 9417
1643, 4, 3, 4690, 9417
1644, 4, 3, 4690, 9417
1645, 4, 3, 4690, 9417
1646, 4, 3, 4690, 9417
1647, 4, 3, 4692, 9417
1648, 4, 3, 4692, 9417
1649, 4, 3, 4699, 9443
1650, 4, 3, 4699, 9443
1651, 4, 3, 4699, 9443
1652, 4, 3, 4699, 9469
1653, 4, 3, 4699, 9469
1654, 4, 3, 4699, 9469
1655, 4, 3, 4699, 9469
1656, 4, 3, 4699, 9469
1657, 4, 3, 4699, 9469
1658, 4, 3, 4699, 9469
1659, 4, 3, 4699, 9469
1660, 4, 3, 4699, 9469
1661, 4, 3, 4699, 9469
1662, 4, 3, 4699, 9469
1663, 4, 3, 4699, 9469
1664, 4, 3, 4716, 9495
1665, 5, 3, 4741, 9521
1666, 5, 3, 4741, 9521
1667, 4, 3, 4741, 9521
1668, 4, 3, 4741, 9521
1669, 4, 2, 4741, 9521
1670, 4, 2, 4741, 9521
1671, 4, 2, 4741, 9521
1672, 4, 2, 4741, 9521
1673, 4, 2, 4745, 9545
1674, 4, 2, 4745, 9545
1675, 4, 2, 4745, 9545
1676, 4, 2, 4745, 9545
1677, 4, 2, 4745, 9545
1678, 4, 2, 4745, 9545
1679, 4, 2, 4745, 9545
1680, 4, 3, 4746, 9566
1681, 3, 3, 4746, 9566
1682, 3, 3, 4753, 9588
1683, 3, 3, 4753, 9588
1684, 2, 3, 4753, 9588
1685, 2, 3, 4753, 9588
1686, 2, 3, 4753, 9588
1687, 2, 3, 4753, 9588
1688, 2, 3, 4753, 9588
1689, 2, 4, 4761, 9609
1690, 3, 4, 4770, 9631
1691, 3, 4, 4770, 9631
1692, 2, 3, 4770, 9631
1693, 1, 3, 4770, 9631
1694, 1, 3, 4772, 9651
1695, 0, 2, 4772, 9651
1696, 0, 2, 4772, 9651
1697, 0, 1, 4772, 9651
1698, 0, 1, 4782, 9669
1699, 0, 1, 4782, 9669
1700, 1, 1, 4797, 9687
1701, 1, 1, 4816, 9706
1702, 1, 1, 4816, 9706
1703, 2, 1, 4829, 9725
1704, 2, 1, 4850, 9744
1705, 2, 1, 4850, 9744
1706, 2, 1, 4850, 9744
1707, 2, 1, 4856, 9763
1708, 2, 1, 4859, 9783
1709, 2, 1, 4859, 9783
1710, 2, 1, 4869, 9803
1711, 2, 1, 4891, 9823
1712, 2, 2, 4891, 9843
1713, 2, 2, 4891, 9843
1714, 2, 2, 4891, 9843
1715, 2, 2, 4891, 9843
1716, 2, 2, 4902, 9843
1717, 2, 2, 4902, 9843
1718, 2, 2, 4902, 9843
1719, 2, 2, 4907, 9843
1720, 2, 2, 4907, 9843
1721, 2, 2, 4907, 9843
